"id","name","name_norm","homepage_url","homepage_host","homepage_url_status","homepage_checked_at","homepage_last_status_code","homepage_fail_count","recruits_url","page_type","post_type","hiring","recruits_url_status","recruits_url_score","external_job_site","ceo_name","bizr_no","stock_code","dart_corp_code","dart_modify_date","est_dt","acc_mt","swdb_fin_year","industry","address","region","source_meta","created_at","updated_at"
"873","(주)스케치북","스케치북","https://sketchbook.kr/","sketchbook.kr","alive","","200","0","","","","False","","","","백광종","","","","","","","2024","","서울특별시 서초구 강남대로37길 42, 2층(서초동)","서울특별시","","2026-04-02T11:29:14.116891","2026-04-02T11:29:14.116899"
"874","주식회사 팀카이","팀카이","http://www.teamkai.kr","teamkai.kr","alive","","200","0","","","","False","","","","김도아","","","","","","","2024","","서울특별시 중구 동호로14길 19, 4층, 403호(신당동, 고마운빌딩) (신당동)","서울특별시","","2026-04-02T11:29:14.121083","2026-04-02T11:29:14.121092"
"875","주식회사 한국공학기술연구원","한국공학기술연구원","http://ketri.re.kr","ketri.re.kr","alive","","200","0","","","","False","","","","손철수","","","","","","","2024","","전라남도 순천시 기적의도서관길 25, 3층 (연향동)","전라남도","","2026-04-02T11:29:14.125243","2026-04-02T11:29:14.125255"
"876","(주)레벨나인(TEBEL 9 Inc.)","레벨나인(tebel 9 inc.)","http://rebel9.co.kr","rebel9.co.kr","alive","","200","0","","","","False","","","","김선혁","","","","","","","2024","","서울특별시 용산구 한남대로21길 17, 4층 (한남동,신화빌딩)","서울특별시","","2026-04-02T11:29:14.129234","2026-04-02T11:29:14.129242"
"877","IT7","it7","https://it7.kr","it7.kr","alive","","200","0","","","","False","","","","이중호","","","","","","","2024","","서울특별시 서초구 강남대로53길 8, 7층 157호 (서초동, 스타크 강남빌딩)","서울특별시","","2026-04-02T11:29:14.135509","2026-04-02T11:29:14.135518"
"878","맘꽃가든","맘꽃가든","http://slower.biz","slower.biz","error_0","","","0","","","","False","","","","변종기","","","","","","","2024","","제주특별자치도 제주시 중앙로14길 21, 4층 402호 맘꽃가든(삼도이동, 제주대학교 창업보육센터)","제주","","2026-04-02T11:29:14.139634","2026-04-02T11:29:14.139642"
"879","주식회사 아이디알소프트","아이디알소프트","https://www.idrsoft.com","idrsoft.com","alive","","200","0","","","","False","","","","황명욱","","","","","","","2024","","서울특별시 금천구 디지털로9길 32, B동 6층 603호 (가산동, 갑을그레이트밸리)","서울특별시","","2026-04-02T11:29:14.144002","2026-04-02T11:29:14.144012"
"880","주식회사 도우","도우","http://www.hydrosys.net/","hydrosys.net","alive","","200","0","","","","False","","","","윤석환","","","","","","","2024","","충청북도 청주시 서원구 남이면 2순환로 1652-11, 1층","충청북도","","2026-04-02T11:29:14.149774","2026-04-02T11:29:14.149784"
"881","(주)미르","미르","http://www.geomir.co.kr","geomir.co.kr","error_503","","503","0","","","","False","","","","정윤영","","","","","","","2024","","충청북도 청주시 서원구 신화로 38 (성화동, 파워베스트프라자3층)","충청북도","","2026-04-02T11:29:14.152316","2026-04-02T11:29:14.152324"
"882","주식회사 에듀라임","에듀라임","http://www.dongacc.com","dongacc.com","error_0","","","0","","","","False","","","","이동옥","","","","","","","2024","","서울특별시 금천구 디지털로9길 46, 15층 (가산동, 이앤씨드림타워7차)","서울특별시","","2026-04-02T11:29:14.154811","2026-04-02T11:29:14.154821"
"883","경희대학교산학협력단","경희대학교산학협력단","http://research.khu.ac.kr","research.khu.ac.kr","alive","","200","0","","","","False","","","","홍인기","","","","","","","2025","","경기도 용인시 기흥구 덕영대로 1732, 3층 301호(서천동, 경희대학교 국제캠퍼스내)","경기도","","2026-04-02T11:29:14.157488","2026-04-02T11:29:14.157498"
"884","(주)뉴젠피앤피","뉴젠피앤피","https://newzenpnp.co.kr","newzenpnp.co.kr","alive","","200","0","https://newzenpnp.co.kr","main","text","False","","","","박필조","","","","","","","2024","","서울특별시 영등포구 영신로 220, 9층, 901호 (영등포동8가, KnK디지털타워)","서울특별시","","2026-04-02T11:29:14.160126","2026-04-02T11:29:14.160136"
"885","주식회사 브렌티(VRENTI Corp.)","브렌티(vrenti corp.)","http://www.vrenti.com","vrenti.com","alive","","200","0","https://vrenti.com/hiring/","listing","text","False","","","","남오순, 조철제","","","","","","","2024","","세종특별자치시 한누리대로 583, 707호 (도담동, 도담센트럴프라자)","세종","","2026-04-02T11:29:14.162533","2026-04-02T11:29:14.162541"
"886","주식회사 지아이웍스","지아이웍스","http://www.giworks.co.kr","giworks.co.kr","alive","","200","0","","","","False","","","","이승춘","","","","","","","2024","","서울특별시 구로구 디지털로 272, 1층 101호, 104호 (구로동, 한신아이티타워)","서울특별시","","2026-04-02T11:29:14.164896","2026-04-02T11:29:14.164904"
"887","주식회사 원라인에이아이","원라인에이아이","http://www.onelineai.com","onelineai.com","alive","","200","0","https://onelineai.com/careers","listing","text","False","","","","정한얼","","","","","","","2024","","서울특별시 마포구 마포대로 78, 제2서울핀테크랩 812, 813호 (도화동)","서울특별시","","2026-04-02T11:29:14.167423","2026-04-02T11:29:14.167432"
"888","주식회사 트러스트소프트","트러스트소프트","http://www.trustsoft.co.kr","trustsoft.co.kr","alive","","200","0","","","","False","","","","한민우","","","","","","","2024","","서울특별시 강서구 마곡중앙로 161-17, 5층 510호(마곡동, 보타닉파크타워 1 )","서울특별시","","2026-04-02T11:29:14.170037","2026-04-02T11:29:14.170046"
"889","(주)아이필넷","아이필넷","http://ifellnet.com","ifellnet.com","error_0","","","0","","","","False","","","","김명선","","","","","","","2024","","경기도 성남시 분당구 성남대로926번길 10, 5층 R505호 르호봇 분당 야탑 비지니스센터 (야탑동, 탑빌딩)","경기도","","2026-04-02T11:29:14.172649","2026-04-02T11:29:14.172657"
"890","(주)디지털서커스","디지털서커스","http://dcircus.com","dcircus.com","alive","","200","0","","","","False","","","","이정호","","","","","","","2024","","서울특별시 도봉구 노해로67길 2, B2층 A-72호(창동, 한국빌딩)","서울특별시","","2026-04-02T11:29:14.177698","2026-04-02T11:29:14.177706"
"891","주식회사 플라스바이오","플라스바이오","https://www.plasbt.com/","plasbt.com","alive","","200","0","","","","False","","","","박성걸","","","","","","","2024","","전북특별자치도 전주시 덕진구 유상로 67, 전주혁신창업허브 609호 (팔복동2가)","전북","","2026-04-02T11:29:14.180175","2026-04-02T11:29:14.180185"
"892","주식회사 뎁스","뎁스","https://www.deps.kr","deps.kr","error_0","","","0","","","","False","","","","황욱철","","","","","","","2024","","경상남도 창원시 의창구 차룡로48번길 52, 2층 3호(팔용동, 창원스마트혁신지원센터)","경상남도","","2026-04-02T11:29:14.182740","2026-04-02T11:29:14.182748"
"893","주식회사 에프알미디어","에프알미디어","http://frmedia.co.kr","frmedia.co.kr","alive","","200","0","","","","False","","","","인용진","","","","","","","2024","","서울특별시 금천구 가산디지털2로 166,412호 (409호,410호,411호,비201호,비202호,비203호)(가산동, 에스케이원타워)","서울특별시","","2026-04-02T11:29:14.185184","2026-04-02T11:29:14.185195"
"894","주식회사 비노드","비노드","http://www.benode.co.kr","benode.co.kr","alive","","200","0","","","","False","","","","김낙균","","","","","","","2024","","경기도 수원시 영통구 법조로 25, 제35층 제에이동 3511호 (하동, 광교에스케이뷰레이)","경기도","","2026-04-02T11:29:14.189332","2026-04-02T11:29:14.189345"
"895","주식회사 래빗소프트","래빗소프트","http://www.rabbitsoft.co.kr","rabbitsoft.co.kr","alive","","200","0","","","","False","","","","김명배","","","","","","","2024","","서울특별시 강서구 마곡서로 152, B동 9층 920호 (마곡동, 두산더랜드타워)","서울특별시","","2026-04-02T11:29:14.193151","2026-04-02T11:29:14.193159"
"896","(주) 대호이엔티","대호이엔티","http://www.daehoent.co.kr","daehoent.co.kr","alive","","403","0","","","","False","","","","김성겸","","","","","","","2024","","경기도 화성시 양감면 송말길 8-35","경기도","","2026-04-02T11:29:14.197049","2026-04-02T11:29:14.197058"
"897","주식회사 긱블","긱블","http://geekble.com","geekble.com","alive","","200","0","https://geekble.com/","main","text","False","","","","박찬후","","","","","","","2024","","서울특별시 성동구 성수이로7가길 8 (성수동2가)","서울특별시","","2026-04-02T11:29:14.201165","2026-04-02T11:29:14.201173"
"898","주식회사 트위니","트위니","http://www.twinny.co.kr","twinny.co.kr","alive","","200","0","https://twinny.ai:443/","main","text","False","","","","천홍석,천영석","","","","","","","2024","","대전광역시 유성구 가정북로 90 (장동)","대전광역시","","2026-04-02T11:29:14.204982","2026-04-02T11:29:14.204990"
"899","주식회사 다온에이치앤에스","다온에이치앤에스","http://www.daonhns.com","daonhns.com","alive","","200","0","http://www.daonhns.com/recruit","listing","text","False","","","","최정문","","","","","","","2024","","서울특별시 영등포구 선유로13길 25, 13층 15호 (문래동6가, 에이스하이테크시티2)","서울특별시","","2026-04-02T11:29:14.208940","2026-04-02T11:29:14.208952"
"900","(주)베어러블","베어러블","https://bearable.im","bearable.im","alive","","200","0","","","","False","","","","정수현","","","","","","","2024","","서울특별시 동대문구 경희대로 26, 303호 삼의원창업센터(회기동)","서울특별시","","2026-04-02T11:29:14.213224","2026-04-02T11:29:14.213232"
"901","(주)브로드씨엔에스","브로드씨엔에스","http://www.broadcns.com","broadcns.com","alive","","200","0","https://www.broadcns.com/main","main","text","False","","","","차두선","","","","","","","2024","","서울특별시 구로구 디지털로 243, 1208호, 1209호, 1210호, 1211호, 1313호, 1314호(구로동, 지하이시티)","서울특별시","","2026-04-02T11:29:14.217140","2026-04-02T11:29:14.217148"
"902","주식회사 시스메이트","시스메이트","http://www.sysmate.co.kr","sysmate.co.kr","error_404","","404","0","","","","False","","","","정종균","","","","","","","2024","","서울특별시 금천구 가산디지털1로 119, A동 5층(가산동, SK트윈테크타워)","서울특별시","","2026-04-02T11:29:14.221014","2026-04-02T11:29:14.221022"
"903","주식회사 솔루게이트","솔루게이트","http://www.solugate.com","solugate.com","alive","","200","0","http://www.solugate.com/recruit/recruit_info","listing","text","False","","","","민성태","","","","","","","2024","","서울특별시 금천구 가산디지털1로 145, 3층 309호~311호(가산동,에이스하이엔드타워3차)","서울특별시","","2026-04-02T11:29:14.225701","2026-04-02T11:29:14.225710"
"904","강원솔루션","강원솔루션","http://www.kwsolution.kr","kwsolution.kr","alive","","200","0","","","","False","","","","문성호","","","","","","","2024","","강원특별자치도 원주시 단구로 199, 강원솔루션 (개운동)","강원","","2026-04-02T11:29:14.232149","2026-04-02T11:29:14.232157"
"905","(주)지디에스컨설팅그룹","지디에스컨설팅그룹","http://www.gdsconsulting.co.kr","gdsconsulting.co.kr","alive","","200","0","","","","False","","","","김은석","","","","","","","2024","","서울특별시 성동구 광나루로 228, 8층 (성수동2가, 렉스모터스)","서울특별시","","2026-04-02T11:29:14.234615","2026-04-02T11:29:14.234623"
"906","코앤텍스트(주)","코앤텍스트","http://contextual.kr","contextual.kr","alive","","200","0","","","","False","","","","허예지","","","","","","","2024","","인천광역시 남동구 청능대로 559, 4층 4156호(논현동, 논현메디컬센터)","인천","","2026-04-02T11:29:14.237100","2026-04-02T11:29:14.237110"
"907","(주) 대교이앤에스","대교이앤에스","https://www.daekyoens.com","daekyoens.com","error_0","","","0","","","","False","","","","이찬수,장철웅","","","","","","","2024","","서울특별시 영등포구 선유서로25길 28, 5층 512호 (양평동2가)","서울특별시","","2026-04-02T11:29:14.239654","2026-04-02T11:29:14.239664"
"908","주식회사 브레인컨설팅","브레인컨설팅","https://brain21c.co.kr","brain21c.co.kr","alive","","200","0","https://brain21c.co.kr/%ec%b1%84%ec%9a%a9%ec%95%88%eb%82%b4/","one_page","text","False","","","","박수영","","","","","","","2024","","서울특별시 구로구 디지털로34길 27, 1301, 1302호 (구로동)","서울특별시","","2026-04-02T11:29:14.242186","2026-04-02T11:29:14.242194"
"909","브이피케이 주식회사","브이피케이","https://www.vpkcorp.com","vpkcorp.com","error_406","","406","0","","","","False","","","","구자겸, 전인기","","","","","","","2024","","경기도 군포시 공단로140번길 68, 1층 (당정동, 앤아이씨연구소)","경기도","","2026-04-02T11:29:14.244605","2026-04-02T11:29:14.244613"
"910","주식회사 라온컨버전스","라온컨버전스","http://www.raonconv.com","raonconv.com","alive","","200","0","","","","False","","","","강찬구","","","","","","","2024","","대전광역시 유성구 테크노9로 35, 402호 (탑립동, IT전용벤처타운)","대전광역시","","2026-04-02T11:29:14.247098","2026-04-02T11:29:14.247106"
"911","주식회사 나래","나래","http://www.narae-digital.com","narae-digital.com","error_0","","","0","","","","False","","","","김문숙","","","","","","","2024","","경기도 안산시 단원구 산단로 325, 제9층 제에프-906호(신길동,리드 스마트스퀘어 지식산업센터)","경기도","","2026-04-02T11:29:14.249583","2026-04-02T11:29:14.249591"
"912","(주)인스앤","인스앤","http://insand.co.kr","insand.co.kr","alive","","200","0","https://insand.co.kr/","main","text","False","","","","이승만","","","","","","","2024","","경기도 고양시 일산동구 호수로 358-39, 324호(백석동, 동문타워 1)","경기도","","2026-04-02T11:29:14.251984","2026-04-02T11:29:14.251992"
"913","주식회사 대윤어쏘시에이트","대윤어쏘시에이트","https://daeyoon.co.kr","daeyoon.co.kr","error_406","","406","0","","","","False","","","","고선희","","","","","","","2024","","서울특별시 중구 퇴계로 36, 1301호 (남창동, 삼선빌딩)","서울특별시","","2026-04-02T11:29:14.254535","2026-04-02T11:29:14.254545"
"914","주식회사 잇인포소프트","잇인포소프트","http://itinfosys.co.kr","itinfosys.co.kr","alive","","200","0","","","","False","","","","김태서","","","","","","","2024","","경기도 의왕시 이미로 40, 에이동 4층 417호(포일동, 인덕원IT밸리)","경기도","","2026-04-02T11:29:14.257038","2026-04-02T11:29:14.257048"
"915","(주) 웨더피아","웨더피아","http://www.weatherpia.co.kr","weatherpia.co.kr","alive","","200","0","","","","False","","","","임상욱","","","","","","","2024","","서울특별시 영등포구 의사당대로1길 34, 9층 901호 웨더피아 (여의도동, 인영빌딩)","서울특별시","","2026-04-02T11:29:14.259527","2026-04-02T11:29:14.259535"
"916","주식회사 라인시스텍","라인시스텍","http://linesystec.com","linesystec.com","error_0","","","0","","","","False","","","","김홍진","","","","","","","2024","","경기도 의왕시 왕림길 22(왕곡동)","경기도","","2026-04-02T11:29:14.263770","2026-04-02T11:29:14.263778"
"917","주식회사 비본소프트","비본소프트","https://bebornsoft.com","bebornsoft.com","alive","","200","0","","","","False","","","","김종회","","","","","","","2024","","서울특별시 서초구 효령로 349-5, 3층 (서초동, 비본데이즈)","서울특별시","","2026-04-02T11:29:14.270279","2026-04-02T11:29:14.270287"
"918","더함비즈 주식회사","더함비즈","http://www.plusparking.co.kr","plusparking.co.kr","alive","","200","0","","","","False","","","","안우석","","","","","","","2024","","경기도 광명시 오리로651번길 8, 1410호 (하안동 , 현대테라타워광명)","경기도","","2026-04-02T11:29:14.274076","2026-04-02T11:29:14.274085"
"919","효성ITX(주)","효성itx","http://www.hyosungitx.com","hyosungitx.com","alive","","200","0","https://www.hyosungitx.com/ko/recruit/recruitGuide.do","listing","text","False","","","","남경환, 홍혜진","","","","","","","2024","","서울특별시 영등포구 선유동2로 57(양평동4가, 이레빌딩 15층)","서울특별시","","2026-04-02T11:29:14.277877","2026-04-02T11:29:14.277885"
"920","한국전기차인프라기술 주식회사","한국전기차인프라기술","http://www.kevit.co.kr","kevit.co.kr","alive","","200","0","https://www.kevit.co.kr/","main","text","False","","","","오세영","","","","","","","2024","","서울특별시 영등포구 경인로 775, 2동 19층 1901호 (문래동3가, 에이스하이테크시티)","서울특별시","","2026-04-02T11:29:14.281677","2026-04-02T11:29:14.281685"
"921","주식회사 썬더버드","썬더버드","http://thunder-b.com","thunder-b.com","alive","","200","0","","","","False","","","","정영미","","","","","","","2024","","경기도 의정부시 문화로 10, C동 10층 1012호 (고산동, 한강듀클래스 의정부 고산)","경기도","","2026-04-02T11:29:14.284214","2026-04-02T11:29:14.284222"
"922","주식회사 오픈메이드컨설팅","오픈메이드컨설팅","https://www.openmade.co.kr","openmade.co.kr","alive","","200","0","https://www.openmade.co.kr/about-us/recrute","listing","text","False","","","","최영철","","","","","","","2024","","서울특별시 성동구 광나루로 130, 1007호(성수동1가,서울숲아이티캐슬)","서울특별시","","2026-04-02T11:29:14.286700","2026-04-02T11:29:14.286708"
"923","주식회사 이프정보시스템","이프정보시스템","https://www.ifinfo.co.kr","ifinfo.co.kr","alive","","200","0","https://www.ifinfo.co.kr/recruit/","listing","text","False","","","","신현민, 주준모, 송호섭","","","","","","","2024","","서울특별시 강서구 마곡서로 152, 비동 801호, 802호, 803호, 804호, 821호, 822호, 823호(마곡동, 두산더랜드타워)","서울특별시","","2026-04-02T11:29:14.289351","2026-04-02T11:29:14.289361"
"924","장인소프트","장인소프트","http://www.janginsoft.co.kr","janginsoft.co.kr","error_404","","404","0","","","","False","","","","이강보 외 1명","","","","","","","2024","","서울특별시 강동구 천호대로 1073, 16층 1602호 (천호동, 힐탑프라자)","서울특별시","","2026-04-02T11:29:14.293748","2026-04-02T11:29:14.293757"
"925","주식회사 대유씨엔에이","대유씨엔에이","http://daeucna.com","daeucna.com","alive","","200","0","","","","False","","","","양현섭","","","","","","","2024","","서울특별시 성동구 성수일로 99, 3층 303, 304호 (성수동1가, 서울숲AK밸리 지식산업센터)","서울특별시","","2026-04-02T11:29:14.297808","2026-04-02T11:29:14.297821"
"926","주식회사 써머스플랫폼","써머스플랫폼","http://www.enuri.com/","enuri.com","alive","","200","0","","","","False","","","","김정남","","","","","","","2024","","서울특별시 금천구 가산디지털2로 144, 1701호~1706호, 1715호~1716호(가산동, 현대테라타워 가산디케이)","서울특별시","","2026-04-02T11:29:14.301888","2026-04-02T11:29:14.301896"
"927","주식회사 시즈","시즈","http://ciiz-se.com","ciiz-se.com","alive","","200","0","","","","False","","","","이미애","","","","","","","2024","","부산광역시 사하구 신산로 120, 15층 B1501호 (신평동, 펜타플렉스부산지식산업센터)","부산","","2026-04-02T11:29:14.305734","2026-04-02T11:29:14.305743"
"928","주식회사 유원랩","유원랩","http://www.u1lab.com","u1lab.com","alive","","200","0","","","","False","","","","김준현","","","","","","","2024","","서울특별시 금천구 가산디지털2로 166, 6층  612호 (가산동, 에이스 K1타워)","서울특별시","","2026-04-02T11:29:14.309715","2026-04-02T11:29:14.309727"
"929","고려웍스(주)","고려웍스","http://www.coreaworks.com","coreaworks.com","alive","","200","0","","","","False","","","","김영일","","","","","","","2024","","경기도 부천시 오정구 석천로 397, 303동 602호(삼정동, 부천테크노파크쌍용3차)","경기도","","2026-04-02T11:29:14.313683","2026-04-02T11:29:14.313692"
"930","(주) 에버트란","에버트란","https://www.evertran.com","evertran.com","error_404","","404","0","","","","False","","","","이청호","","","","","","","2024","","서울특별시 용산구 새창로 213-12, 7층 702호(한강로2가, 한강현대하이엘)","서울특별시","","2026-04-02T11:29:14.317541","2026-04-02T11:29:14.317551"
"931","주식회사 한울네오텍","한울네오텍","https://www.arhunt.com","arhunt.com","alive","","200","0","","","","False","","","","윤은경","","","","","","","2024","","대구광역시 서구 와룡로 307, 7층 703호(중리동, 디센터1976)","대구","","2026-04-02T11:29:14.322547","2026-04-02T11:29:14.322555"
"932","주식회사 오믈렛","오믈렛","https://omelet.ai/en/","omelet.ai","alive","","200","0","","","","False","","","","박진규","","","","","","","2024","","충청남도 홍성군 홍북읍 첨단산단5길 6, 303호(내포지식산업센터)","충청남도","","2026-04-02T11:29:14.324920","2026-04-02T11:29:14.324928"
"933","슈어소프트테크(주)","슈어소프트테크","https://www.suresofttech.com","suresofttech.com","alive","","200","0","https://careers.suresofttech.com/","one_page","text","False","","","","배현섭","2118710133","298830","01012640","20260115","","12","2024","","경기도 성남시 수정구 금토로80번길 37, 이동 (금토동, 인피니티타워)","경기도","","2026-04-02T11:29:14.328014","2026-04-02T11:29:14.328026"
"934","큐브플러스그룹 주식회사","큐브플러스그룹","http://cubepg.co.kr","cubepg.co.kr","alive","","200","0","","","","False","","","","조영종,장경서,송영식","","","","","","","2024","","서울특별시 마포구 큰우물로 76, 4층 403호(도화동, 고려빌딩)","서울특별시","","2026-04-02T11:29:14.335341","2026-04-02T11:29:14.335349"
"935","팍스코이앤아이 주식회사","팍스코이앤아이","https://www.paxkoeni.com","paxkoeni.com","error_406","","406","0","","","","False","","","","송기민","","","","","","","2024","","서울특별시 강남구 논현로117길 8, 지하1층,지상3층 (논현동)","서울특별시","","2026-04-02T11:29:14.339318","2026-04-02T11:29:14.339326"
"936","(주)아던트","아던트","https://www.ardent.co.kr","ardent.co.kr","alive","","200","0","","","","False","","","","류목현","","","","","","","2024","","서울특별시 영등포구 양평로22길 21, 12층 에이 1204호 (양평동5가,  선유도코오롱디지털타워)","서울특별시","","2026-04-02T11:29:14.343214","2026-04-02T11:29:14.343222"
"937","플로리젠로보틱스(주)","플로리젠로보틱스","https://www.florigen-robotics.com","florigen-robotics.com","alive","","200","0","","","","False","","","","김도근","","","","","","","2024","","전북특별자치도 군산시 미룡로 42, 314동 1701호 (미룡동, 미룡(3)주공아파트)","전북","","2026-04-02T11:29:14.347383","2026-04-02T11:29:14.347392"
"938","네오폰스 주식회사","네오폰스","http://neopons.com","neopons.com","alive","","200","0","https://neopons.com:443/ko","main","text","False","","","","박기수","","","","","","","2024","","대구광역시 북구 호국로 807, 1동 4129호 (학정동, 칠곡경북대학교병원)","대구","","2026-04-02T11:29:14.351035","2026-04-02T11:29:14.351043"
"939","주식회사 앤토스","앤토스","http://www.antos.co.kr/","antos.co.kr","alive","","200","0","http://www.antos.co.kr/","main","text","False","","","","임효상","","","","","","","2024","","경기도 군포시 고산로148번길 17, 에이동 23층 2305호 (당정동, 군포아이티밸리)","경기도","","2026-04-02T11:29:14.355250","2026-04-02T11:29:14.355258"
"940","(주)인포큐브","인포큐브","https://www.infocube.co.kr","infocube.co.kr","alive","","200","0","https://www.infocube.co.kr/career","listing","text","False","","","","양문주","","","","","","","2024","","서울특별시 송파구 법원로11길 11, 비동 1001, 1002, 1003호 (문정동,문정현대지식산업센터)","서울특별시","","2026-04-02T11:29:14.359255","2026-04-02T11:29:14.359265"
"941","주식회사 글로벌엔씨","글로벌엔씨","https://www.gncnet.co.kr","gncnet.co.kr","error_403","","403","0","","","","False","","","","임채익","","","","","","","2024","","서울특별시 성동구 성수이로 147, 905호 (성수동2가, 아이에스비즈타워)","서울특별시","","2026-04-02T11:29:14.361673","2026-04-02T11:29:14.361681"
"942","주식회사 터틀랩","터틀랩","http://turtlelab.co.kr","turtlelab.co.kr","alive","","200","0","","","","False","","","","임상원","","","","","","","2024","","경기도 용인시 기흥구 동백중앙로 191, 8층 비8572호 (중동, 씨티프라자)","경기도","","2026-04-02T11:29:14.364266","2026-04-02T11:29:14.364275"
"943","일성솔루션","일성솔루션","http://ilsung.biz","ilsung.biz","alive","","200","0","","","","False","","","","양현민","","","","","","","2024","","경기도 의왕시 광진말로 54, C동 10층 1010호(초평동, 의왕스마트시티퀀텀)","경기도","","2026-04-02T11:29:14.366778","2026-04-02T11:29:14.366788"
"944","주식회사 데이타쎌테크","데이타쎌테크","http://www.datact.co.kr","datact.co.kr","error_0","","","0","","","","False","","","","백봉호","","","","","","","2024","","경기도 남양주시 다산순환로 20, 에이동5층31호, 50호(다산현대프리미어캠퍼스 지식산업센터)","경기도","","2026-04-02T11:29:14.371723","2026-04-02T11:29:14.371732"
"945","(주)키움소프트","키움소프트","http://www.kiumsoft.com","kiumsoft.com","error_0","","","0","","","","False","","","","석태군","","","","","","","2024","","서울특별시 송파구 법원로9길 26, D동 906호 (문정동, 에이치비지니스파크)","서울특별시","","2026-04-02T11:29:14.374097","2026-04-02T11:29:14.374105"
"946","주식회사 디씨온","디씨온","http://dc-on.co.kr","dc-on.co.kr","error_0","","","0","","","","False","","","","유호정, 임정순","","","","","","","2024","","서울특별시 강남구 테헤란로20길 9, 5층(역삼동, 동궁빌딩)","서울특별시","","2026-04-02T11:29:14.376470","2026-04-02T11:29:14.376478"
"947","스터닝","스터닝","https://stunningw.com","stunningw.com","alive","","200","0","","","","False","","","","유성종","","","","","","","2024","","부산광역시 금정구 수림로49번길 3, 2층 내제조표 85-2067번지(장전동, 성진빌딩)","부산","","2026-04-02T11:29:14.378840","2026-04-02T11:29:14.378848"
"948","주식회사 에이씨앤티시스템","에이씨앤티시스템","https://www.acnt.co.kr","acnt.co.kr","alive","","200","0","https://www.acnt.co.kr/kr/sub/company/recruit.php","one_page","text","False","","","","권태상","","","","","","","2024","","경기도 안양시 동안구 엘에스로91번길 16-11 (호계동)","경기도","","2026-04-02T11:29:14.381485","2026-04-02T11:29:14.381494"
"949","주식회사 에프에이에스","에프에이에스","http://fa-solution.co.kr","fa-solution.co.kr","alive","","200","0","","","","False","","","","김태형","","","","","","","2024","","인천광역시 연수구 송도미래로 30, 송도스마트밸리 D동 1205-2호 (송도동)","인천","","2026-04-02T11:29:14.384001","2026-04-02T11:29:14.384011"
"950","테크에이스지엑스","테크에이스지엑스","http://www.tecace.com","tecace.com","alive","","200","0","https://www.tecace.com/","main","text","False","","","","신석현,이한수","","","","","","","2024","","서울특별시 서초구 강남대로 373, 14층 (서초동, 홍우빌딩)","서울특별시","","2026-04-02T11:29:14.386606","2026-04-02T11:29:14.386619"
"951","(주)코젠트시스템","코젠트시스템","http://www.cogent.co.kr","cogent.co.kr","alive","","200","0","","","","False","","","","김민섭","","","","","","","2024","","경기도 고양시 일산동구 하늘마을로 158, 씨동 605호(중산동, 대방 트리플라온 비즈니스 타워)","경기도","","2026-04-02T11:29:14.390591","2026-04-02T11:29:14.390599"
"952","(주)케이엠에스스쿨","케이엠에스스쿨","http://www.cheroh.com","cheroh.com","alive","","200","0","","","","False","","","","이세인","","","","","","","2024","","서울특별시 서대문구 연희로41길 97, B동 301호 (홍은동)","서울특별시","","2026-04-02T11:29:14.394404","2026-04-02T11:29:14.394412"
"953","주식회사 컴포인","컴포인","http://com4in.com","com4in.com","alive","","200","0","","","","False","","","","오세운","","","","","","","2024","","서울특별시 종로구 대학로 49, 한국SGI빌딩 10층 (연건동)","서울특별시","","2026-04-02T11:29:14.398530","2026-04-02T11:29:14.398538"
"954","(주)아이겐드럭","아이겐드럭","http://www.aigendrug.com","aigendrug.com","alive","","200","0","","","","False","","","","김선","","","","","","","2024","","서울특별시 관악구 관악로 1, 220동 6층 638호 (신림동, 서울대학교)","서울특별시","","2026-04-02T11:29:14.402369","2026-04-02T11:29:14.402377"
"955","(주)에이치인포","에이치인포","http://hinfo.kr","hinfo.kr","alive","","200","0","","","","False","","","","김형태","","","","","","","2024","","서울특별시 구로구 디지털로34길 43, 507호508호 (구로동, 코오롱싸이언스밸리1차)","서울특별시","","2026-04-02T11:29:14.406211","2026-04-02T11:29:14.406219"
"956","주식회사 이지서티","이지서티","http://www.easycerti.com","easycerti.com","alive","","200","0","","","","False","","","","김동례","","","","","","","2024","","서울특별시 강남구 선릉로 577, 5(역삼동, 조선내화빌딩)","서울특별시","","2026-04-02T11:29:14.410391","2026-04-02T11:29:14.410399"
"957","에스케이텔레콤(주)","에스케이텔레콤","http://www.sktelecom.com","sktelecom.com","alive","","200","0","https://careers.sktelecom.com","listing","text","False","","","","유영상","","","","","","","2024","","서울특별시 중구 을지로 65 (을지로2가)","서울특별시","","2026-04-02T11:29:14.414253","2026-04-02T11:29:14.414263"
"958","(주)슬로워크(slowalk Co.,Ltd.)","슬로워크(slowalk co.,ltd.)","http://slowalk.co.kr","slowalk.co.kr","alive","","200","0","https://slowalk.co.kr/archives/category/news/recruit","listing","text","False","","","","문광진","","","","","","","2024","","서울특별시 마포구 동교로39길 4-13, 3층 (연남동, 가야빌딩)","서울특별시","","2026-04-02T11:29:14.418135","2026-04-02T11:29:14.418144"
